obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
28.6308,0.0005,28.6308,0.0005,349274,6,,,0.0000,349274,2s2.2p5,2P*,3/2,2s2.2p4.(1D).8d,2S,1/2,4,2,,,L12157,
,,28.6949,0.0006,348494,m,,,780.4240,349274,2s2.2p5,2P*,1/2,2s2.2p4.(1D).8d,2S,1/2,2,2,,,L12157,
28.8073,0.0003,28.80732,0.00025,347134,12,,,0.0000,347134,2s2.2p5,2P*,3/2,2s2.2p4.(1D).7d,2S,1/2,4,2,,,L12157,
28.8720,0.0010,28.8722,0.0003,346356,6,,,780.4240,347134,2s2.2p5,2P*,1/2,2s2.2p4.(1D).7d,2S,1/2,2,2,,,L12157,
29.0831,0.0003,29.0830,0.0003,343842,48,,,0.0000,343843,2s2.2p5,2P*,3/2,2s2.2p4.(1D).6d,2S,1/2,4,2,,,L12157,
29.1492,0.0003,29.1492,0.0003,343063,25,,,780.4240,343843,2s2.2p5,2P*,1/2,2s2.2p4.(1D).6d,2S,1/2,2,2,,,L12157,
29.5168,0.0003,29.516919,0.000010,338790,22,,,0.0000,338788.75,2s2.2p5,2P*,3/2,2s2.2p4.(1S).4s,2S,1/2,4,2,,,L12157c153,
29.5851,0.0003,29.585070,0.000011,338008,10,,,780.4240,338788.75,2s2.2p5,2P*,1/2,2s2.2p4.(1S).4s,2S,1/2,2,2,,,L12157c153,
29.6329,0.0003,29.633024,0.000018,337463,88,,,0.0000,337461.34,2s2.2p5,2P*,3/2,2s2.2p4.(1D).5d,2S,1/2,4,2,,,L12157,
29.7019,0.0003,29.701713,0.000018,336679,45,,,780.4240,337461.34,2s2.2p5,2P*,1/2,2s2.2p4.(1D).5d,2S,1/2,2,2,,,L12157,
30.3814,0.0003,30.381399,0.000009,329149,,,,0.0000,329148.77,2s2.2p5,2P*,3/2,2s2.2p4.(1D).5s,2D,3/2,4,4,,,L1406c153,
30.3814,0.0003,30.381412,0.000009,329149,13,,,0.0000,329148.63,2s2.2p5,2P*,3/2,2s2.2p4.(1D).5s,2D,5/2,4,6,,,L12157c153,
30.4536,0.0003,30.453605,0.000009,328368,12,,,780.4240,329148.77,2s2.2p5,2P*,1/2,2s2.2p4.(1D).5s,2D,3/2,2,4,,,L12157c153,
,,30.458282,0.000009,328317.93,,,,0.0000,328317.93,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4d,2F,5/2,4,6,,,,
30.4728,0.0005,30.4728,0.0005,328162,13,,,0.0000,328162?,2s2.2p5,2P*,3/2,2s2.2p4.(3P).12d,2F,5/2,4,6,,,L12157,
30.4798,0.0003,30.4798,0.0003,328086,9,,,0.0000,328086?,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4d,2D,5/2,4,6,,,L12157,
30.4879,0.0003,30.488220,0.000012,327999,630,,,0.0000,327995.53,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4d,2S,1/2,4,2,,,L12157,
30.4984,0.0003,30.4981,0.0003,327886,26,,,0.0000,327889,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4d,2P,3/2,4,4,,,L12157,
30.5510,0.0003,30.5510,0.0004,327322,11,,,780.4240,328102?,2s2.2p5,2P*,1/2,2s2.2p4.(1D).4d,2D,3/2,2,4,,,L12157,
30.5606,0.0003,30.560936,0.000012,327219,360,,,780.4240,327995.53,2s2.2p5,2P*,1/2,2s2.2p4.(1D).4d,2S,1/2,2,2,,,L12157,
30.5704,0.0004,30.5709,0.0003,327114,11,,,780.4240,327889,2s2.2p5,2P*,1/2,2s2.2p4.(1D).4d,2P,3/2,2,4,,,L12157,
30.7175,0.0010,30.7175,0.0010,325547,3,,,0.0000,325547,2s2.2p5,2P*,3/2,2s2.2p4.(3P).9d,2F,5/2,4,6,,,L12157,
30.7663,0.0010,30.7663,0.0010,325031,3,,,780.4240,325811,2s2.2p5,2P*,1/2,2s2.2p4.(3P).9d,4F,3/2,2,4,,,L12157,
30.7778,0.0005,30.7771,0.0008,324910,7*,,,0.0000,324917,2s2.2p5,2P*,3/2,2s2.2p4.(3P).9d,2D,3/2,4,4,,,L12157,
30.7778,0.0005,30.7778,0.0006,324910,7*,,,0.0000,324910,2s2.2p5,2P*,3/2,2s2.2p4.(3P).9d,2D,5/2,4,6,,,L12157,
30.8512,0.0010,30.8512,0.0008,324137,4,,,780.4240,324917,2s2.2p5,2P*,1/2,2s2.2p4.(3P).9d,2D,3/2,2,4,,,L12157,
,,30.85533,0.00005,324093.1,m,,,0.0000,324093.1,2s2.2p5,2P*,3/2,2s2.2p4.(3P).8d,4F,3/2,4,4,,,L12157,
30.9052,0.0005,30.9052,0.0006,323570,6,,,780.4240,324351,2s2.2p5,2P*,1/2,2s2.2p4.(3P).8d,2P,3/2,2,4,,,L12157,
30.9168,0.0003,30.916326,0.000019,323449,23,,,0.0000,323453.7,2s2.2p5,2P*,3/2,2s2.2p4.(3P).8d,2D,5/2,4,6,,,L12157,
30.9301,0.0010,30.92981,0.00005,323310,4,,,780.4240,324093.1,2s2.2p5,2P*,1/2,2s2.2p4.(3P).8d,4F,3/2,2,4,,,L12157,
30.9904,0.0010,30.99062,0.00005,322681,5,,,780.4240,323458.7,2s2.2p5,2P*,1/2,2s2.2p4.(3P).8d,2D,3/2,2,4,,,L12157,
31.0383,0.0003,31.0383,0.0003,322183,9,,,0.0000,322183,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7d,2F,5/2,4,6,,,L12157,
31.0637,0.0003,31.0637,0.0003,321919,14,,,0.0000,321919,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7d,4F,5/2,4,6,,,L12157,
31.0989,0.0003,31.098916,0.000020,321555,12,,,0.0000,321554.62,2s2.2p5,2P*,3/2,2s2.2p4.(3P).8s,2P,3/2,4,4,,,L12157,
31.1115,0.0003,31.11145,0.00006,321425,18,,,780.4240,322205.5,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7d,2P,3/2,2,4,,,L12157,
31.1205,0.0005,31.11996,0.00004,321332,37,,,0.0000,321337.2,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7d,2D,3/2,4,4,,,L12157,
31.1228,0.0003,31.1228,0.0003,321308,57,,,0.0000,321308,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7d,2D,5/2,4,6,,,L12157,
31.1360,0.0003,31.1360,0.0004,321172,8,,,780.4240,321952,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7d,4F,3/2,2,4,,,L12157,
31.1414,0.0005,31.1414,0.0006,321116,14,,,780.4240,321896,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7d,4D,3/2,2,4,,,L12157,
31.1959,0.0005,31.19572,0.00004,320555,9,,,780.4240,321337.2,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7d,2D,3/2,2,4,,,L12157,
31.3225,0.0003,31.322483,0.000012,319259,8,,,0.0000,319259.49,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7s,2P,1/2,4,2,,,L12157,
31.3541,0.0010,31.353855,0.000009,318938,6,,,0.0000,318940.046,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7s,4P,3/2,4,4,,,L12157c153,
31.3571,0.0010,31.357077,0.000012,318907,8,,,0.0000,318907.28,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,2P,3/2,4,4,,,L12157,
31.3614,0.0003,31.361440,0.000014,318863,32,,,0.0000,318862.91,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,2F,5/2,4,6,,,L12157,
31.3823,0.0003,31.38220,0.00020,318651,9,,,0.0000,318652,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,4F,3/2,4,4,,,L12157,
31.3876,0.0003,31.38746,0.00003,318597,50,,,0.0000,318598.6,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,4F,5/2,4,6,,,L12157,
31.3992,0.0003,31.399238,0.000012,318479,27,,,780.4240,319259.49,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7s,2P,1/2,2,2,,,L12157,
31.4083,0.0003,31.408387,0.000009,318387,53,,,0.0000,318386.291,2s2.2p5,2P*,3/2,2s2.2p4.(3P).7s,2P,3/2,4,4,,,L12157,
31.4256,0.0003,31.425767,0.000012,318212,4,,,780.4240,318990.64,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7s,4P,1/2,2,2,,,L12157,
31.4346,0.0003,31.434001,0.000012,318121,67,,,780.4240,318907.28,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,2P,3/2,2,4,,,L12157,
31.4424,0.0003,31.44262,0.00004,318042,87,,,0.0000,318039.7,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,2D,3/2,4,4,,,L12157,
31.4465,0.0003,31.446520,0.000009,318000,190,,,0.0000,318000.208,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,2D,5/2,4,6,,,L12157c153,
31.4558,0.0005,31.455735,0.000009,317906,7,,,0.0000,317907.053,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6d,4D,3/2,4,4,,,L12157c153,
31.4592,0.0003,31.4592,0.0003,317872,20,,,780.4240,318652,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,4F,3/2,2,4,,,L12157,
31.4672,0.0003,31.46718,0.00004,317791,33,,,780.4240,318571.9,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,4P,3/2,2,4,,,L12157,
31.4709,0.0003,31.4709,0.0003,317754,13,,,780.4240,318534,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,4D,1/2,2,2,,,L12157,
31.4854,0.0003,31.485564,0.000009,317608,5,,,780.4240,318386.291,2s2.2p5,2P*,1/2,2s2.2p4.(3P).7s,2P,3/2,2,4,,,L12157,
31.5193,0.0005,31.51996,0.00004,317266,42,,,780.4240,318039.7,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,2D,3/2,2,4,,,L12157,
31.5276,0.0010,31.5276,0.0010,317182,9,,,780.4240,317963,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6d,4P,1/2,2,2,,,L12157,
31.8454,0.0005,31.845216,0.000009,314017,13,,,0.0000,314018.9129,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6s,2P,1/2,4,2,,,L12157c153,
31.8826,0.0003,31.882454,0.000009,313651,23,,,0.0000,313652.1424,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6s,4P,3/2,4,4,,,L12157c153,
31.9055,0.0003,31.905508,0.000009,313426,14,,,0.0000,313425.5082,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,2P,3/2,4,4,,,L12157c153,
31.9137,0.0003,31.913595,0.000009,313345,88,,,0.0000,313346.0878,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,2F,5/2,4,6,,,L12157c153,
31.9247,0.0003,31.924557,0.000009,313237,27,,,780.4240,314018.9129,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6s,2P,1/2,2,2,,,L12157c153,
31.9303,0.0010,31.930497,0.000009,313182,4,,,0.0000,313180.2149,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6s,2P,3/2,4,4,,,L12157c153,
31.9358,0.0003,31.935768,0.000009,313128,56,,,0.0000,313128.5294,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,4F,3/2,4,4,,,L12157c153,
31.9415,0.0003,31.941505,0.000009,313072,129,,,0.0000,313072.2891,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,4F,5/2,4,6,,,L12157c153,
31.9470,0.0003,31.946655,0.000009,313018,65*,,,0.0000,313021.8155,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,4P,3/2,4,4,,,L12157c153,
31.9470,0.0003,31.948249,0.000009,313018,65*,,,0.0000,313006.2024,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,2P,1/2,4,2,,,L12157c153,
31.9577,0.0003,31.957082,0.000009,312914,5*,,,780.4240,313700.1049,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6s,4P,1/2,2,2,,,L12157c153,
31.9577,0.0003,31.958738,0.000009,312914,5*,,,0.0000,312903.4650,2s2.2p5,2P*,3/2,2s2.2p4.(3P).6s,4P,5/2,4,6,,,L12157c153,
31.9625,0.0010,31.961981,0.000009,312867,4,,,780.4240,313652.1424,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6s,4P,3/2,2,4,,,L12157c153,
31.9852,0.0003,31.985150,0.000009,312645,168,,,780.4240,313425.5082,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,2P,3/2,2,4,,,L12157c153,
31.9924,0.0003,31.992447,0.000009,312574,140,,,0.0000,312573.7745,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,2D,3/2,4,4,,,L12157c153,
31.9995,0.0003,31.999536,0.000009,312505,350,,,0.0000,312504.5327,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5d,2D,5/2,4,6,,,L12157c153,
32.0097,0.0005,32.010265,0.000009,312405,15,,,780.4240,313180.2149,2s2.2p5,2P*,1/2,2s2.2p4.(3P).6s,2P,3/2,2,4,,,L12157c153,
32.0156,0.0003,32.015562,0.000009,312348,71,,,780.4240,313128.5294,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,4F,3/2,2,4,,,L12157c153,
32.0273,0.0003,32.026503,0.000009,312234,66*,,,780.4240,313021.8155,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,4P,3/2,2,4,,,L12157c153,
32.0273,0.0003,32.028105,0.000009,312234,66*,,,780.4240,313006.2024,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,2P,1/2,2,2,,,L12157c153,
32.0722,0.0003,32.071353,0.000009,311797,59*,,,780.4240,312585.170,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,4P,1/2,2,2,,,L12157c153,
32.0722,0.0003,32.072525,0.000009,311797,59*,,,780.4240,312573.7745,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,2D,3/2,2,4,,,L12157c153,
32.0889,0.0003,32.088873,0.000009,311634,7,,,780.4240,312414.9292,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5d,4D,1/2,2,2,,,L12157c153,
32.4568,0.0003,32.456825,0.000009,308102,,,,0.0000,308101.6076,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4s,2D,3/2,4,4,,,L1406c153,
32.4568,0.0003,32.456863,0.000009,308102,420,,,0.0000,308101.2468,2s2.2p5,2P*,3/2,2s2.2p4.(1D).4s,2D,5/2,4,6,,,L1406,
32.5393,0.0003,32.539247,0.000010,307321,230,,,780.4240,308101.6076,2s2.2p5,2P*,1/2,2s2.2p4.(1D).4s,2D,3/2,2,4,,,L1406,
,,32.606505,0.000010,306687.27,,,,0.0000,306687.271,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2F,5/2,4,6,,,,
,,32.651701,0.000010,306262.76,,,,0.0000,306262.755,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,3/2,4,4,,,,
32.6542,0.0003,32.653764,0.000010,306239,80,,,0.0000,306243.4077,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2D,5/2,4,6,,,L1406,
32.6787,0.0003,32.678558,0.000010,306010,100,,,0.0000,306011.056,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2S,1/2,4,2,,,L1406,
,,32.724414,0.000010,305582.25,,,,0.0000,305582.249,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,1/2,4,2,,,,
32.7262,0.0003,32.726055,0.000010,305566,60,,,0.0000,305566.923,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3d,2P,3/2,4,4,,,L1406,
32.7355,0.0005,32.735118,0.000010,305479,40c,,,780.4240,306262.755,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2D,3/2,2,4,,,L1406,
32.7626,0.0005,32.762112,0.000010,305226,40bl,,,780.4240,306011.056,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2S,1/2,2,2,,,L1406,
32.8090,0.0006,32.808203,0.000010,304794,40w*,,,780.4240,305582.249,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,1/2,2,2,,,L1406,
32.8090,0.0006,32.809852,0.000010,304794,40w*,,,780.4240,305566.923,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3d,2P,3/2,2,4,,,L1406,
,,32.847172,0.000010,304440.21,,,,0.0000,304440.2089,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5s,2P,1/2,4,2,,,,
,,32.897522,0.000010,303974.26,,,,0.0000,303974.2630,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5s,2P,3/2,4,4,,,,
,,32.902521,0.000010,303928.08,,,,0.0000,303928.0756,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5s,4P,1/2,4,2,,,,
,,32.931592,0.000010,303659.78,,,,780.4240,304440.2089,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5s,2P,1/2,2,2,,,,
,,32.946955,0.000010,303518.18,,,,0.0000,303518.1843,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5s,4P,3/2,4,4,,,,
,,32.972842,0.000010,303279.89,,,,0.0000,303279.8915,2s2.2p5,2P*,3/2,2s2.2p4.(3P).5s,4P,5/2,4,6,,,,
,,32.977409,0.000010,303237.89,,,,0.0000,303237.8943,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,2P,3/2,4,4,,,,
,,32.982201,0.000010,303193.84,,,,780.4240,303974.2630,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5s,2P,3/2,2,4,,,,
,,32.987226,0.000010,303147.65,,,,780.4240,303928.0756,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5s,4P,1/2,2,2,,,,
,,32.995482,0.000010,303071.80,,,,0.0000,303071.8002,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4P,5/2,4,6,,,,
,,33.007544,0.000010,302961.04,,,,0.0000,302961.0417,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4F,3/2,4,4,,,,
33.0146,0.0004,33.015228,0.000010,302896,12,,,0.0000,302890.5369,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,2F,5/2,4,6,,,L1406,
33.0205,0.0004,33.020817,0.000010,302842,12,,,0.0000,302839.2693,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4F,5/2,4,6,,,L1406,
,,33.021635,0.000010,302831.76,,,,0.0000,302831.7640,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,2P,1/2,4,2,,,,
,,33.023249,0.000010,302816.96,,,,0.0000,302816.9602,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4P,3/2,4,4,,,,
,,33.031889,0.000010,302737.76,,,,780.4240,303518.1843,2s2.2p5,2P*,1/2,2s2.2p4.(3P).5s,4P,3/2,2,4,,,,
33.0626,0.0003,33.062500,0.000010,302457,12,,,780.4240,303237.8943,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,2P,3/2,2,4,,,L1406,
,,33.065960,0.000010,302425.81,,,,0.0000,302425.8139,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,2D,3/2,4,4,,,,
33.0790,0.0003,33.078877,0.000010,302307,40,,,0.0000,302307.7230,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,2D,5/2,4,6,,,L1406,
,,33.092791,0.000010,302180.62,,,,780.4240,302961.0417,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,4F,3/2,2,4,,,,
33.106,0.003,33.106307,0.000010,302060,42*,,,0.0000,302057.2516,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4D,1/2,4,2,,,L3401,
33.106,0.003,33.106955,0.000010,302060,42*,,,780.4240,302831.7640,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,2P,1/2,2,2,,,L3401,
33.106,0.003,33.108577,0.000010,302060,42*,,,780.4240,302816.9602,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,4P,3/2,2,4,,,L3401,
,,33.118288,0.000010,301947.98,,,,0.0000,301947.9789,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4D,3/2,4,4,,,,
,,33.128415,0.000010,301855.67,,,,0.0000,301855.6707,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4d,4D,5/2,4,6,,,,
33.150,0.003,33.151509,0.000010,301660,82,,,780.4240,302425.8139,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,2D,3/2,2,4,,,L3401,
,,33.192065,0.000010,301276.83,,,,780.4240,302057.2516,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,4D,1/2,2,2,,,,
,,33.204108,0.000010,301167.55,,,,780.4240,301947.9789,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4d,4D,3/2,2,4,,,,
35.2247,0.0003,35.224366,0.000011,283891.7,60bl,,,0.0000,283894.3965,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,2P,1/2,4,2,,,L1406,
35.2956,0.0003,35.295488,0.000011,283321.4,180,,,0.0000,283322.3319,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,2P,3/2,4,4,,,L1406,
35.3215,0.0003,35.321464,0.000011,283113.7,100,,,780.4240,283894.3965,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,2P,1/2,2,2,,,L1406,
,,35.375611,0.000011,282680.63,,,,0.0000,282680.6284,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,4P,1/2,4,2,,,,
35.3935,0.0003,35.392980,0.000011,282537.8,60,,,780.4240,283322.3319,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,2P,3/2,2,4,,,L1406,
,,35.413862,0.000011,282375.30,,,,0.0000,282375.3049,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,4P,3/2,4,4,,,,
,,35.461211,0.000011,281998.26,,,,0.0000,281998.2635,2s2.2p5,2P*,3/2,2s2.2p4.(3P).4s,4P,5/2,4,6,,,,
,,35.473546,0.000011,281900.20,,,,780.4240,282680.6284,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,4P,1/2,2,2,,,,
35.4962,0.0003,35.496203,0.000011,281720.3,120,,,0.0000,281720.2755,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,3/2,4,4,,,L1406,
,,35.512009,0.000011,281594.88,,,,780.4240,282375.3049,2s2.2p5,2P*,1/2,2s2.2p4.(3P).4s,4P,3/2,2,4,,,,
35.5454,0.0003,35.545126,0.000011,281330.4,40c,,,0.0000,281332.521,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2P,1/2,4,2,,,L1406,
35.5656,0.0003,35.565500,0.000011,281170.6,80,,,0.0000,281171.3566,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,5/2,4,6,,,L1406,
35.5848,0.0015,35.583905,0.000011,281019,42,,,0.0000,281025.9326,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2F,5/2,4,6,,,L3401,
,,35.588516,0.000011,280989.52,,,,0.0000,280989.5229,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,3/2,4,4,,,,
,,35.593892,0.000011,280947.08,,,,0.0000,280947.0768,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,3/2,4,4,,,,
35.5948,0.0003,35.594808,0.000011,280939.9,80,,,780.4240,281720.2755,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,3/2,2,4,,,L1406,
35.6129,0.0003,35.612886,0.000011,280797.1,80,,,0.0000,280797.2387,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4F,5/2,4,6,,,L1406,
,,35.616530,0.000011,280768.51,,,,0.0000,280768.508,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4P,1/2,4,2,,,,
35.6441,0.0003,35.644004,0.000011,280551.3,60,,,780.4240,281332.521,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2P,1/2,2,2,,,L1406,
35.6541,0.0003,35.653985,0.000011,280472.7,60,,,0.0000,280473.5550,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,3/2,4,4,,,L1406,
35.6800,0.0003,35.680014,0.000011,280269.1,100,,,0.0000,280268.9453,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,2D,5/2,4,6,,,L1406,
35.6877,0.0003,35.687635,0.000011,280208.6,40,,,780.4240,280989.5229,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,3/2,2,4,,,L1406,
,,35.693042,0.000011,280166.65,,,,780.4240,280947.0768,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4F,3/2,2,4,,,,
,,35.715806,0.000011,279988.08,,,,780.4240,280768.508,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4P,1/2,2,2,,,,
35.7536,0.0003,35.753470,0.000012,279692.1,80,,,780.4240,280473.5550,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,2D,3/2,2,4,,,L1406,
,,35.788051,0.000012,279422.87,,,,0.0000,279422.869,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,1/2,4,2,,,,
,,35.800607,0.000012,279324.87,,,,0.0000,279324.8733,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,3/2,4,4,,,,
,,35.814228,0.000012,279218.64,,,,0.0000,279218.6416,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3d,4D,5/2,4,6,,,,
,,35.888287,0.000012,278642.45,,,,780.4240,279422.869,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4D,1/2,2,2,,,,
,,35.900913,0.000012,278544.45,,,,780.4240,279324.8733,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3d,4D,3/2,2,4,,,,
36.14326,0.00016,36.143213,0.000012,276676.8,180,,,0.0000,276677.1142,2s2.2p5,2P*,3/2,2s2.2p4.(1S).3s,2S,1/2,4,2,,,L1406,
36.24554,0.00016,36.245451,0.000012,275896.0,120,,,780.4240,276677.1142,2s2.2p5,2P*,1/2,2s2.2p4.(1S).3s,2S,1/2,2,2,,,L1406,
,,40.584830,0.000015,246397.48,,,,0.0000,246397.4810,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,3/2,4,4,,,,
40.58538,0.00010,40.585384,0.000015,246394.1,300,,,0.0000,246394.1202,2s2.2p5,2P*,3/2,2s2.2p4.(1D).3s,2D,5/2,4,6,,,L1406,
40.71376,0.00010,40.713785,0.000015,245617.2,240,,,780.4240,246397.4810,2s2.2p5,2P*,1/2,2s2.2p4.(1D).3s,2D,3/2,2,4,,,L1406,
44.50397,0.00010,44.503927,0.000018,224699.1,400,,,0.0000,224699.2716,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,1/2,4,2,,,L1406,
44.62556,0.00010,44.625523,0.000018,224086.8,600,,,0.0000,224087.0092,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,2P,3/2,4,4,,,L1406,
44.65901,0.00010,44.659037,0.000018,223919.0,500,,,780.4240,224699.2716,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,1/2,2,2,,,L1406,
44.78150,0.00012,44.781483,0.000018,223306.5,360,,,780.4240,224087.0092,2s2.2p5,2P*,1/2,2s2.2p4.(3P).3s,2P,3/2,2,4,,,L1406,
45.4654,0.0003,45.465406,0.000019,219947.5,300,,,0.0000,219947.4453,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,1/2,4,2,,,L1406,
45.52738,0.00016,45.527301,0.000019,219648.0,400,,,0.0000,219648.4248,2s2.2p5,2P*,3/2,2s2.2p4.(3P).3s,4P,3/2,4,4,,,L1406,
