obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,1698.182,5888.65,,1.29e+07,B,97972.09,103860.74,3s2.5s,2S,1/2,3s2.5p,2P*,1/2,2,2,,"T6527c4,LS",,
,1718.780,5818.08,,1.15e+06,C+,113760.15,119578.23,3s2.5f,2F*,7/2,3s2.6g,2G,7/2,8,8,,"T6527c4,LS",,
,1718.780,5818.08,,1.84e+07,B+,113760.15,119578.23,3s2.5f,2F*,7/2,3s2.6g,2G,9/2,8,10,,"T6527c4,LS",,
,1718.830,5817.91,,1.61e+07,B+,113760.32,119578.23,3s2.5f,2F*,5/2,3s2.6g,2G,7/2,6,8,,"T6527c4,LS",,
,1773.927,5637.21,,3.90e+06,C+,119311.19,124948.40,3s2.6f,2F*,7/2,3s2.8g,2G,9/2,8,10,,"T6527c4,LS",,
,1773.927,5637.21,,2.44e+05,D,119311.19,124948.40,3s2.6f,2F*,7/2,3s2.8g,2G,7/2,8,8,,"T6527c4,LS",,
,1773.974,5637.06,,3.42e+06,C,119311.34,124948.40,3s2.6f,2F*,5/2,3s2.8g,2G,7/2,6,8,,"T6527c4,LS",,
,1904.6,5250,,1.19e+06,C+,119245.22,124495.7,3s2.7p,2P*,1/2,3s2.8d,2D,3/2,2,4,,T7166,,
,1906.97,5243.9,,1.54e+05,D,119578.23,124822.14,3s2.6g,2G,7/2,3s2.8f,2F*,5/2,8,6,,"T6527c4,LS",,
,1907.00,5243.9,,1.65e+05,D,119578.23,124822.08,3s2.6g,2G,9/2,3s2.8f,2F*,7/2,10,8,,"T6527c4,LS",,
,1907.00,5243.9,,8.25e+03,E,119578.23,124822.08,3s2.6g,2G,7/2,3s2.8f,2F*,7/2,8,8,,"T6527c4,LS",,
,1914.29,5223.9,,3.17e+05,D,117914.80,123138.67,3s2.7s,2S,1/2,3s2.8p,2P*,3/2,2,4,,"T6527c4,LS",,
,1915.0,5222,,2.20e+05,D+,119273.81,124495.7,3s2.7p,2P*,3/2,3s2.8d,2D,3/2,4,4,,T7166,,
,1915.0,5222,,1.32e+06,C+,119273.81,124495.7,3s2.7p,2P*,3/2,3s2.8d,2D,5/2,4,6,,T7166,,
,1928.8,5185,,6.26e+05,D+,119311.19,124495.7,3s2.6f,2F*,7/2,3s2.8d,2D,5/2,8,6,,"T6527c4,LS",,
,1928.9,5184,,3.14e+04,E,119311.34,124495.7,3s2.6f,2F*,5/2,3s2.8d,2D,5/2,6,6,,"T6527c4,LS",,
,1928.9,5184,,6.59e+05,D+,119311.34,124495.7,3s2.6f,2F*,5/2,3s2.8d,2D,3/2,6,4,,"T6527c4,LS",,
,1929.45,5182.8,,3.10e+05,D,117914.80,123097.63,3s2.7s,2S,1/2,3s2.8p,2P*,1/2,2,2,,"T6527c4,LS",,
,1947.8,5134,,1.79e+04,D,114177.1,119311.19,3s2.5g,2G,7/2,3s2.6f,2F*,7/2,8,8,,"T6527c4,LS",,
,1947.8,5134,,3.58e+05,C,114177.1,119311.19,3s2.5g,2G,9/2,3s2.6f,2F*,7/2,10,8,,"T6527c4,LS",,
,1947.7,5134,,3.35e+05,C,114177.1,119311.34,3s2.5g,2G,7/2,3s2.6f,2F*,5/2,8,6,,"T6527c4,LS",,
,2099.7,4762.6,,9.89e+04,C,113760.32,118522.93,3s2.5f,2F*,5/2,3s2.6d,2D,5/2,6,6,,"T6527c4,LS",,
,2099.6,4762.8,,1.98e+06,B,113760.15,118522.93,3s2.5f,2F*,7/2,3s2.6d,2D,5/2,8,6,,"T6527c4,LS",,
,2099.7,4762.5,,2.08e+06,B,113760.32,118522.86,3s2.5f,2F*,5/2,3s2.6d,2D,3/2,6,4,,"T6527c4,LS",,
,2166.5,4615.8,,2.40e+04,E,118522.86,123138.67,3s2.6d,2D,3/2,3s2.8p,2P*,3/2,4,4,,"T6527c4,LS",,
,2166.5,4615.7,,2.17e+05,D,118522.93,123138.67,3s2.6d,2D,5/2,3s2.8p,2P*,3/2,6,4,,"T6527c4,LS",,
,2180.6,4586.0,,1.42e+04,C+,76665.35,81251.32,3s.3p2,2S,1/2,3s2.4p,2P*,3/2,2,4,,c22,,
,2185.9,4574.8,,2.34e+05,D,118522.86,123097.63,3s2.6d,2D,3/2,3s2.8p,2P*,1/2,4,2,,"T6527c4,LS",,
,2192.6,4560.8,,9.16e+06,B+,113962.08,118522.86,3s2.6p,2P*,1/2,3s2.6d,2D,3/2,2,4,,"T6527c4,LS",,
,2199.7,4546.1,,2.07e+06,B+,113976.72,118522.86,3s2.6p,2P*,3/2,3s2.6d,2D,3/2,4,4,,T7166,,
,2199.6,4546.2,,1.24e+07,B+,113976.72,118522.93,3s2.6p,2P*,3/2,3s2.6d,2D,5/2,4,6,,T7166,,
,2209.5,4526.0,,1.38e+04,C+,76665.35,81191.34,3s.3p2,2S,1/2,3s2.4p,2P*,1/2,2,2,,c22,,
,2419.9,4132.4,,1.78e+05,D+,118522.93,122655.37,3s2.6d,2D,5/2,3s2.7f,2F*,5/2,6,6,,"T6527c4,LS",,
,2419.8,4132.5,,2.49e+06,C+,118522.86,122655.37,3s2.6d,2D,3/2,3s2.7f,2F*,5/2,4,6,,"T6527c4,LS",,
,2419.9,4132.3,,2.67e+06,C+,118522.93,122655.25,3s2.6d,2D,5/2,3s2.7f,2F*,7/2,6,8,,"T6527c4,LS",,
,2529.9,3952.7,,4.46e+06,C,113962.08,117914.80,3s2.6p,2P*,1/2,3s2.7s,2S,1/2,2,2,,"T6527c4,LS",,
,2539.3,3938.1,,8.94e+06,B,113976.72,117914.80,3s2.6p,2P*,3/2,3s2.7s,2S,1/2,4,2,,T7166,,
,2672.9,3741.2,,1.05e+05,E,122655.25,126396.47,3s2.7f,2F*,7/2,3s2.9g,2G,7/2,8,8,,"T6527c4,LS",,
,2672.9,3741.2,,1.68e+06,D,122655.25,126396.47,3s2.7f,2F*,7/2,3s2.9g,2G,9/2,8,10,,"T6527c4,LS",,
,2673.01,3741.10,,1.47e+06,D,122655.37,126396.47,3s2.7f,2F*,5/2,3s2.9g,2G,7/2,6,8,,"T6527c4,LS",,
,2720.8,3675.4,,3.65e+06,D,117914.80,121590.19,3s2.7s,2S,1/2,3s.3p.(3P*).4s,2P*,3/2,2,4,,"T6527c4,LS",,
,2833.4,3529.3,,3.23e+06,D,117914.80,121444.12,3s2.7s,2S,1/2,3s.3p.(3P*).4s,2P*,1/2,2,2,,"T6527c4,LS",,
,2837.7,3523.9,,5.84e+06,B,119311.19,122835.13,3s2.6f,2F*,7/2,3s2.7g,2G,9/2,8,10,,"T6527c4,LS",,
,2837.7,3523.9,,3.64e+05,C,119311.19,122835.13,3s2.6f,2F*,7/2,3s2.7g,2G,7/2,8,8,,"T6527c4,LS",,
,2837.9,3523.8,,5.11e+06,B,119311.34,122835.13,3s2.6f,2F*,5/2,3s2.7g,2G,7/2,6,8,,"T6527c4,LS",,
,3249.8,3077.1,,3.16e+05,C,119578.23,122655.37,3s2.6g,2G,7/2,3s2.7f,2F*,5/2,8,6,,"T6527c4,LS",,
,3249.9,3077.0,,1.69e+04,D,119578.23,122655.25,3s2.6g,2G,7/2,3s2.7f,2F*,7/2,8,8,,"T6527c4,LS",,
,3249.9,3077.0,,3.39e+05,C,119578.23,122655.25,3s2.6g,2G,9/2,3s2.7f,2F*,7/2,10,8,,"T6527c4,LS",,
,3260.2,3067.3,,3.68e+05,D+,118522.86,121590.19,3s2.6d,2D,3/2,3s.3p.(3P*).4s,2P*,3/2,4,4,,"T6527c4,LS",,
,3260.2,3067.3,,3.31e+06,C,118522.93,121590.19,3s2.6d,2D,5/2,3s.3p.(3P*).4s,2P*,3/2,6,4,,"T6527c4,LS",,
,3423.2,2921.3,,3.18e+06,C,118522.86,121444.12,3s2.6d,2D,3/2,3s.3p.(3P*).4s,2P*,1/2,4,2,,"T6527c4,LS",,
,3426.7,2918.3,,1.89e+06,B,119245.22,122163.48,3s2.7p,2P*,1/2,3s2.7d,2D,3/2,2,4,,T7166,,
,3460.5,2889.7,,2.28e+06,B,119273.81,122163.54,3s2.7p,2P*,3/2,3s2.7d,2D,5/2,4,6,,T7166,,
,3460.6,2889.7,,3.80e+05,C+,119273.81,122163.48,3s2.7p,2P*,3/2,3s2.7d,2D,3/2,4,4,,T7166,,
,3487.0,2867.8,,4.06e+05,D,124495.7,127363.50,3s2.8d,2D,5/2,3s2.10f,2F*,7/2,6,8,,"T6527c4,LS",,
,3487.0,2867.8,,2.71e+04,E,124495.7,127363.50,3s2.8d,2D,5/2,3s2.10f,2F*,5/2,6,6,,"T6527c4,LS",,
,3487.0,2867.8,,3.80e+05,E,124495.7,127363.50,3s2.8d,2D,3/2,3s2.10f,2F*,5/2,4,6,,"T6527c4,LS",,
,3493.8,2862.2,,2.19e+05,C+,101023.05,103885.25,3s2.4d,2D,3/2,3s2.5p,2P*,3/2,4,4,,"T6527c4,LS",,
,3495.4,2860.9,,1.97e+06,B,101024.35,103885.25,3s2.4d,2D,5/2,3s2.5p,2P*,3/2,6,4,,"T6527c4,LS",,
,3505.9,2852.3,,1.18e+06,C+,119311.19,122163.54,3s2.6f,2F*,7/2,3s2.7d,2D,5/2,8,6,,"T6527c4,LS",,
,3506.07,2852.20,,5.91e+04,D+,119311.34,122163.54,3s2.6f,2F*,5/2,3s2.7d,2D,5/2,6,6,,"T6527c4,LS",,
,3506.1,2852.1,,1.24e+06,C+,119311.34,122163.48,3s2.6f,2F*,5/2,3s2.7d,2D,3/2,6,4,,"T6527c4,LS",,
,3524.0,2837.7,,2.13e+06,B,101023.05,103860.74,3s2.4d,2D,3/2,3s2.5p,2P*,1/2,4,2,,"T6527c4,LS",,
,3555.02,2812.92,,5.65e+01,C,81191.34,84004.26,3s2.4p,2P*,1/2,3s.3p2,2P,3/2,2,4,,c22,,
,3581.3,2792.3,,3.51e+06,B+,111184.46,113976.72,3s2.6s,2S,1/2,3s2.6p,2P*,3/2,2,4,,"T6527c4,LS",,
,3600.2,2777.6,,3.44e+06,B,111184.46,113962.08,3s2.6s,2S,1/2,3s2.6p,2P*,1/2,2,2,,"T6527c4,LS",,
,3632.5,2752.9,,8.00e+00,C,81251.32,84004.26,3s2.4p,2P*,3/2,3s.3p2,2P,3/2,4,4,,c22,,
,3761.3,2658.7,,9.12e+05,C+,122163.48,124822.14,3s2.7d,2D,3/2,3s2.8f,2F*,5/2,4,6,,"T6527c4,LS",,
,3761.4,2658.6,,6.51e+04,D+,122163.54,124822.14,3s2.7d,2D,5/2,3s2.8f,2F*,5/2,6,6,,"T6527c4,LS",,
,3761.5,2658.5,,9.76e+05,C+,122163.54,124822.08,3s2.7d,2D,5/2,3s2.8f,2F*,7/2,6,8,,"T6527c4,LS",,
,3830.5,2610.6,,2.03e+01,C,81191.34,83801.95,3s2.4p,2P*,1/2,3s.3p2,2P,1/2,2,2,,c22,,
,3831.5,2609.9,,5.04e+04,E,124822.08,127432.02,3s2.8f,2F*,7/2,3s2.10g,2G,7/2,8,8,,"T6527c4,LS",,
,3831.5,2609.9,,8.03e+05,D+,124822.08,127432.02,3s2.8f,2F*,7/2,3s2.10g,2G,9/2,8,10,,"T6527c4,LS",,
,3831.6,2609.9,,7.02e+05,D,124822.14,127432.02,3s2.8f,2F*,5/2,3s2.10g,2G,7/2,6,8,,"T6527c4,LS",,
,3892.3,2569.2,,1.19e+06,C,119245.22,121814.38,3s2.7p,2P*,1/2,3s2.8s,2S,1/2,2,2,,"T6527c4,LS",,
,3920.6,2550.6,,6.78e+00,C,81251.32,83801.95,3s2.4p,2P*,3/2,3s.3p2,2P,1/2,4,2,,c22,,
,3936.1,2540.6,,2.30e+06,C+,119273.81,121814.38,3s2.7p,2P*,3/2,3s2.8s,2S,1/2,4,2,,"T6527c4,LS",,
,3947.7,2533.1,,7.85e+05,B,101023.05,103556.16,3s2.4d,2D,3/2,3s2.4f,2F*,5/2,4,6,,"T6527c4,LS",,
,3949.7,2531.8,,5.60e+04,C,101024.35,103556.16,3s2.4d,2D,5/2,3s2.4f,2F*,5/2,6,6,,"T6527c4,LS",,
,3949.9,2531.7,,8.40e+05,B+,101024.35,103556.03,3s2.4d,2D,5/2,3s2.4f,2F*,7/2,6,8,,"T6527c4,LS",,
,4360.8,2293.1,,1.42e+05,C,122655.25,124948.40,3s2.7f,2F*,7/2,3s2.8g,2G,7/2,8,8,,"T6527c4,LS",,
,4360.8,2293.1,,2.27e+06,B,122655.25,124948.40,3s2.7f,2F*,7/2,3s2.8g,2G,9/2,8,10,,"T6527c4,LS",,
,4361.0,2293.03,,1.99e+06,B,122655.37,124948.40,3s2.7f,2F*,5/2,3s2.8g,2G,7/2,6,8,,"T6527c4,LS",,
,4407.8,2268.7,,1.35e+05,D,124276.7,126545.4,3s2.9s,2S,1/2,3s2.10p,2P*,1/2,2,2,,"T6527c4,LS",,
,4446.2,2249.1,,1.32e+05,D+,124276.7,126525.8,3s2.9s,2S,1/2,3s2.10p,2P*,3/2,2,4,,"T6527c4,LS",,
,5032.7,1987.0,,2.35e+05,C+,122835.13,124822.14,3s2.7g,2G,7/2,3s2.8f,2F*,5/2,8,6,,"T6527c4,LS",,
,5032.8,1986.9,,2.52e+05,C+,122835.13,124822.08,3s2.7g,2G,9/2,3s2.8f,2F*,7/2,10,8,,"T6527c4,LS",,
,5032.8,1986.9,,1.26e+04,D,122835.13,124822.08,3s2.7g,2G,7/2,3s2.8f,2F*,7/2,8,8,,"T6527c4,LS",,
,5227.9,1912.8,,1.07e+04,C+,79338.50,81251.32,3s2.3d,2D,3/2,3s2.4p,2P*,3/2,4,4,,c22,,
,5273.4,1896.3,,9.07e+04,B,79355.02,81251.32,3s2.3d,2D,5/2,3s2.4p,2P*,3/2,6,4,,c22,,
,5397.1,1852.8,,9.69e+04,B,79338.50,81191.34,3s2.3d,2D,3/2,3s2.4p,2P*,1/2,4,2,,c22,,
,5433.5,1840.4,,6.99e+05,C+,122655.25,124495.7,3s2.7f,2F*,7/2,3s2.8d,2D,5/2,8,6,,"T6527c4,LS",,
,5433.8,1840.3,,7.35e+05,C+,122655.37,124495.7,3s2.7f,2F*,5/2,3s2.8d,2D,3/2,6,4,,"T6527c4,LS",,
,5433.8,1840.3,,3.50e+04,D+,122655.37,124495.7,3s2.7f,2F*,5/2,3s2.8d,2D,5/2,6,6,,"T6527c4,LS",,
,5527.5,1809.1,,3.87e+05,D+,124495.7,126304.82,3s2.8d,2D,3/2,3s2.9f,2F*,5/2,4,6,,"T6527c4,LS",,
,5527.5,1809.1,,4.14e+05,D+,124495.7,126304.82,3s2.8d,2D,5/2,3s2.9f,2F*,7/2,6,8,,"T6527c4,LS",,
,5527.5,1809.1,,2.77e+04,E,124495.7,126304.82,3s2.8d,2D,5/2,3s2.9f,2F*,5/2,6,6,,"T6527c4,LS",,
,6320.5,1582.2,,1.04e+05,B,112394.56,113976.72,3s2.5d,2D,3/2,3s2.6p,2P*,3/2,4,4,,"T6527c4,LS",,
,6321.1,1582.0,,9.39e+05,B+,112394.72,113976.72,3s2.5d,2D,5/2,3s2.6p,2P*,3/2,6,4,,"T6527c4,LS",,
,6351.7,1574.39,,6.28e+04,D,124822.08,126396.47,3s2.8f,2F*,7/2,3s2.9g,2G,7/2,8,8,,"T6527c4,LS",,
,6351.7,1574.39,,1.00e+06,C,124822.08,126396.47,3s2.8f,2F*,7/2,3s2.9g,2G,9/2,8,10,,"T6527c4,LS",,
,6351.9,1574.33,,8.79e+05,D+,124822.14,126396.47,3s2.8f,2F*,5/2,3s2.9g,2G,7/2,6,8,,"T6527c4,LS",,
,6379.5,1567.52,,1.02e+06,B+,112394.56,113962.08,3s2.5d,2D,3/2,3s2.6p,2P*,1/2,4,2,,"T6527c4,LS",,
,7152.7,1398.07,,1.28e+06,B,123097.63,124495.7,3s2.8p,2P*,1/2,3s2.8d,2D,3/2,2,4,,T7166,,
,7321.9,1365.76,,4.47e+05,B+,112394.56,113760.32,3s2.5d,2D,3/2,3s2.5f,2F*,5/2,4,6,,"T6527c4,LS",,
,7322.8,1365.60,,3.20e+04,B,112394.72,113760.32,3s2.5d,2D,5/2,3s2.5f,2F*,5/2,6,6,,"T6527c4,LS",,
,7323.7,1365.43,,4.78e+05,B+,112394.72,113760.15,3s2.5d,2D,5/2,3s2.5f,2F*,7/2,6,8,,"T6527c4,LS",,
,7358.3,1359.01,,6.96e+05,B,117914.80,119273.81,3s2.7s,2S,1/2,3s2.7p,2P*,3/2,2,4,,"T6527c4,LS",,
,7369.0,1357.03,,1.48e+06,B,123138.67,124495.7,3s2.8p,2P*,3/2,3s2.8d,2D,5/2,4,6,,T7166,,
,7369.0,1357.03,,2.46e+05,B,123138.67,124495.7,3s2.8p,2P*,3/2,3s2.8d,2D,3/2,4,4,,T7166,,
,7372.3,1356.42,,1.65e+05,D+,124948.40,126304.82,3s2.8g,2G,7/2,3s2.9f,2F*,5/2,8,6,,"T6527c4,LS",,
,7372.3,1356.42,,1.76e+05,D+,124948.40,126304.82,3s2.8g,2G,9/2,3s2.9f,2F*,7/2,10,8,,"T6527c4,LS",,
,7372.3,1356.42,,8.84e+03,E,124948.40,126304.82,3s2.8g,2G,7/2,3s2.9f,2F*,7/2,8,8,,"T6527c4,LS",,
,7516.4,1330.42,,6.53e+05,C+,117914.80,119245.22,3s2.7s,2S,1/2,3s2.7p,2P*,1/2,2,2,,"T6527c4,LS",,
,7551.2,1324.29,,1.26e+06,B,121814.38,123138.67,3s2.8s,2S,1/2,3s2.8p,2P*,3/2,2,4,,"T6527c4,LS",,
,7792.7,1283.25,,1.15e+06,B,121814.38,123097.63,3s2.8s,2S,1/2,3s2.8p,2P*,1/2,2,2,,"T6527c4,LS",,
,8481,1179.1,,6.45e+05,D+,123097.63,124276.7,3s2.8p,2P*,1/2,3s2.9s,2S,1/2,2,2,,"T6527c4,LS",,
,8787.1,1138.03,,1.16e+06,D+,123138.67,124276.7,3s2.8p,2P*,3/2,3s2.9s,2S,1/2,4,2,,"T6527c4,LS",,
,8871.5,1127.20,,4.90e+05,C+,126304.82,127432.02,3s2.9f,2F*,7/2,3s2.10g,2G,9/2,8,10,,"T6527c4,LS",,
,8871.5,1127.20,,3.07e+04,C,126304.82,127432.02,3s2.9f,2F*,7/2,3s2.10g,2G,7/2,8,8,,"T6527c4,LS",,
,8871.5,1127.20,,4.29e+05,C+,126304.82,127432.02,3s2.9f,2F*,5/2,3s2.10g,2G,7/2,6,8,,"T6527c4,LS",,
,10254.4,975.19,,9.20e+04,C+,122163.48,123138.67,3s2.7d,2D,3/2,3s2.8p,2P*,3/2,4,4,,"T6527c4,LS",,
,10255.0,975.13,,8.29e+05,B,122163.54,123138.67,3s2.7d,2D,5/2,3s2.8p,2P*,3/2,6,4,,"T6527c4,LS",,
,10340.9,967.03,,6.16e+03,D+,126396.47,127363.50,3s2.9g,2G,7/2,3s2.10f,2F*,7/2,8,8,,"T6527c4,LS",,
,10340.9,967.03,,1.23e+05,C+,126396.47,127363.50,3s2.9g,2G,9/2,3s2.10f,2F*,7/2,10,8,,"T6527c4,LS",,
,10340.9,967.03,,1.15e+05,C+,126396.47,127363.50,3s2.9g,2G,7/2,3s2.10f,2F*,5/2,8,6,,"T6527c4,LS",,
,10704.9,934.15,,8.10e+05,B,122163.48,123097.63,3s2.7d,2D,3/2,3s2.8p,2P*,1/2,4,2,,"T6527c4,LS",,
,12682.6,788.48,,2.08e+05,B+,118522.86,119311.34,3s2.6d,2D,3/2,3s2.6f,2F*,5/2,4,6,,"T6527c4,LS",,
,12683.8,788.41,,1.49e+04,B,118522.93,119311.34,3s2.6d,2D,5/2,3s2.6f,2F*,5/2,6,6,,"T6527c4,LS",,
,12686.2,788.26,,2.23e+05,B+,118522.93,119311.19,3s2.6d,2D,5/2,3s2.6f,2F*,7/2,6,8,,"T6527c4,LS",,
,13210,757.0,,4.45e+05,C+,124276.7,125033.7,3s2.9s,2S,1/2,3s2.9p,2P*,3/2,2,4,,"T6527c4,LS",,
,13316.5,750.95,,2.09e+04,C+,118522.86,119273.81,3s2.6d,2D,3/2,3s2.7p,2P*,3/2,4,4,,"T6527c4,LS",,
,13317.7,750.88,,1.88e+05,B,118522.93,119273.81,3s2.6d,2D,5/2,3s2.7p,2P*,3/2,6,4,,"T6527c4,LS",,
,13365,748.2,,4.29e+05,C+,124276.7,125024.9,3s2.9s,2S,1/2,3s2.9p,2P*,1/2,2,2,,"T6527c4,LS",,
,13843.5,722.36,,1.86e+05,B,118522.86,119245.22,3s2.6d,2D,3/2,3s2.7p,2P*,1/2,4,2,,"T6527c4,LS",,
,13901.2,719.36,,7.68e+04,D+,121444.12,122163.48,3s.3p.(3P*).4s,2P*,1/2,3s2.7d,2D,3/2,2,4,,"T6527c4,LS",,
,17441.4,573.35,,4.66e+04,D+,121590.19,122163.54,3s.3p.(3P*).4s,2P*,3/2,3s2.7d,2D,5/2,4,6,,"T6527c4,LS",,
,17443.2,573.29,,7.78e+03,D,121590.19,122163.48,3s.3p.(3P*).4s,2P*,3/2,3s2.7d,2D,3/2,4,4,,"T6527c4,LS",,
,18587,538.0,,3.01e+04,D+,124495.7,125033.7,3s2.8d,2D,3/2,3s2.9p,2P*,3/2,4,4,,"T6527c4,LS",,
,18587,538.0,,2.71e+05,C,124495.7,125033.7,3s2.8d,2D,5/2,3s2.9p,2P*,3/2,6,4,,"T6527c4,LS",,
,18896,529.2,,2.87e+05,C,124495.7,125024.9,3s2.8d,2D,3/2,3s2.9p,2P*,1/2,4,2,,"T6527c4,LS",,
,20330,491.89,,1.01e+05,B,122163.48,122655.37,3s2.7d,2D,3/2,3s2.7f,2F*,5/2,4,6,,"T6527c4,LS",,
,20332,491.83,,7.24e+03,C+,122163.54,122655.37,3s2.7d,2D,5/2,3s2.7f,2F*,5/2,6,6,,"T6527c4,LS",,
,20337,491.71,,1.08e+05,B,122163.54,122655.25,3s2.7d,2D,5/2,3s2.7f,2F*,7/2,6,8,,"T6527c4,LS",,
,23980,417.0,,5.48e+02,C+,113760.15,114177.1,3s2.5f,2F*,7/2,3s2.5g,2G,7/2,8,8,,"T6527c4,LS",,
,23980,417.0,,8.78e+03,B+,113760.15,114177.1,3s2.5f,2F*,7/2,3s2.5g,2G,9/2,8,10,,"T6527c4,LS",,
,23990,416.8,,7.66e+03,B+,113760.32,114177.1,3s2.5f,2F*,5/2,3s2.5g,2G,7/2,6,8,,"T6527c4,LS",,
,27008,370.26,,1.01e+04,D+,121444.12,121814.38,3s.3p.(3P*).4s,2P*,1/2,3s2.8s,2S,1/2,2,2,,"T6527c4,LS",,
,30630,326.4,,3.81e+03,C+,124495.7,124822.14,3s2.8d,2D,5/2,3s2.8f,2F*,5/2,6,6,,"T6527c4,LS",,
,30640,326.4,,5.70e+04,B,124495.7,124822.08,3s2.8d,2D,5/2,3s2.8f,2F*,7/2,6,8,,"T6527c4,LS",,
,30630,326.4,,5.35e+04,B,124495.7,124822.14,3s2.8d,2D,3/2,3s2.8f,2F*,5/2,4,6,,"T6527c4,LS",,
,34814,287.24,,1.60e-09,B,0.00,287.24,3s2.3p,2P*,1/2,3s2.3p,2P*,3/2,2,4,E2,"c22,T1",,
,34814,287.24,,2.10e-04,B+,0.00,287.24,3s2.3p,2P*,1/2,3s2.3p,2P*,3/2,2,4,M1,"c22,T5958,T6576,T1416",,
,35258,283.62,,3.81e-10,C+,42824.29,43107.91,3s.3p2,4P,1/2,3s.3p2,4P,5/2,2,6,E2,c22,,
,37448,267.04,,4.60e+02,B,119311.19,119578.23,3s2.6f,2F*,7/2,3s2.6g,2G,7/2,8,8,,"T6527c4,LS",,
,37448,267.04,,7.34e+03,B+,119311.19,119578.23,3s2.6f,2F*,7/2,3s2.6g,2G,9/2,8,10,,"T6527c4,LS",,
,37469,266.89,,6.41e+03,B+,119311.34,119578.23,3s2.6f,2F*,5/2,3s2.6g,2G,7/2,6,8,,"T6527c4,LS",,
,44605,224.19,,4.46e+03,D+,121590.19,121814.38,3s.3p.(3P*).4s,2P*,3/2,3s2.8s,2S,1/2,4,2,,"T6527c4,LS",,
,49429,202.31,,7.07e-05,C+,83801.95,84004.26,3s.3p2,2P,1/2,3s.3p2,2P,3/2,2,4,M1,c22,,
,55593,179.88,,5.02e+03,B,122655.25,122835.13,3s2.7f,2F*,7/2,3s2.7g,2G,9/2,8,10,,"T6527c4,LS",,
,55593,179.88,,3.13e+02,C+,122655.25,122835.13,3s2.7f,2F*,7/2,3s2.7g,2G,7/2,8,8,,"T6527c4,LS",,
,55630,179.76,,4.38e+03,B,122655.37,122835.13,3s2.7f,2F*,5/2,3s2.7g,2G,7/2,6,8,,"T6527c4,LS",,
,57048,175.29,,8.15e-05,C+,42932.62,43107.91,3s.3p2,4P,3/2,3s.3p2,4P,5/2,4,6,M1,c22,,
,57048,175.29,,1.41e-10,B,42932.62,43107.91,3s.3p2,4P,3/2,3s.3p2,4P,5/2,4,6,E2,c22,,
,79164,126.32,,3.30e+03,B,124822.08,124948.40,3s2.8f,2F*,7/2,3s2.8g,2G,9/2,8,10,,"T6527c4,LS",,
,79164,126.32,,2.05e+02,B,124822.08,124948.40,3s2.8f,2F*,7/2,3s2.8g,2G,7/2,8,8,,"T6527c4,LS",,
,79202,126.26,,2.88e+03,B,124822.14,124948.40,3s2.8f,2F*,5/2,3s2.8g,2G,7/2,6,8,,"T6527c4,LS",,
,92311,108.33,,5.38e-13,C+,42824.29,42932.62,3s.3p2,4P,1/2,3s.3p2,4P,3/2,2,4,E2,c22,,
,92311,108.33,,2.76e-05,C+,42824.29,42932.62,3s.3p2,4P,1/2,3s.3p2,4P,3/2,2,4,M1,c22,,
,166720,59.98,,1.85e-06,C+,81191.34,81251.32,3s2.4p,2P*,1/2,3s2.4p,2P*,3/2,2,4,M1,c22,,
,605300,16.52,,3.99e-06,B,79338.50,79355.02,3s2.3d,2D,3/2,3s2.3d,2D,5/2,4,6,M1,c22,,
,631700,15.83,,7.97e-08,C+,55309.35,55325.18,3s.3p2,2D,3/2,3s.3p2,2D,5/2,4,6,M1,c22,,
